"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling","weighted.JAN_DB","weighted.FEB_DB","weighted.MAR_DB","weighted.APR_DB","weighted.MAY_DB","weighted.JUN_DB","weighted.JUL_DB","weighted.AUG_DB","weighted.SEP_DB","weighted.OCT_DB","weighted.NOV_DB","weighted.DEC_DB","weighted.JAN_WB","weighted.FEB_WB","weighted.MAR_WB","weighted.APR_WB","weighted.MAY_WB","weighted.JUN_WB","weighted.JUL_WB","weighted.AUG_WB","weighted.SEP_WB","weighted.OCT_WB","weighted.NOV_WB","weighted.DEC_WB","weighted.JAN_WS","weighted.FEB_WS","weighted.MAR_WS","weighted.APR_WS","weighted.MAY_WS","weighted.JUN_WS","weighted.JUL_WS","weighted.AUG_WS","weighted.SEP_WS","weighted.OCT_WS","weighted.NOV_WS","weighted.DEC_WS","Latitude","Longitude","State","County","JanWT_pred","FebWT_pred","MarWT_pred","AprWT_pred","MayWT_pred","JunWT_pred","JulWT_pred","AugWT_pred","SepWT_pred","OctWT_pred","NovWT_pred","DecWT_pred"
3264,0,0,57211,81319,0,229774,131068,61452,38151,27786,40729,3,100,"river",6,4,13,18,22,26,28,26,23,16,13,13,2,1,9,14,17,21,22,21,19,13,10,11,6,7,7,7,5,6,6,5,6,7,6,5,34.6022,-82.435,"SC","Anderson",7.307434444,6.554305655,14.44923882,17.6837544,21.42090637,26.49944984,26.86152654,27.16260268,25.05689783,18.73121809,11.71640503,12.60441817
3298,1883091,1735302,1149599,1408296,1806045,1760642,1891899,1827033,1866601,1376018,842984,1778953,100,"river",9,7,15,20,23,28,29,27,25,19,17,17,5,4,12,16,19,23,24,23,22,16,14,14,7,9,8,8,7,7,7,6,7,7,7,7,33.0158,-79.9297,"SC","Berkeley",10.56177563,8.954097626,13.38742859,19.60698712,23.86270802,28.38557997,29.93937263,29.39567953,27.06730146,21.15306253,18.41466664,15.5918745
3443,24074,156534,369612,172565,266330,207394,241684,268658,179587,233905,45645,164921,100,"river",11,13,17,22,25,28,29,29,27,24,18,15,8,10,15,20,23,24,25,25,23,20,16,14,9,10,9,10,12,8,10,8,7,9,9,9,28.7883,-97.01,"TX","Victoria",13.52660102,16.08260774,18.85546751,23.45512686,26.13718886,28.56243095,29.85524295,30.43857763,28.59778042,24.9842786,20.90279356,17.15685512
3478,484097,264036,252798,231094,281163,339793,803994,890580,454903,33141,149057,255707,100,"river",7,6,13,19,23,27,30,29,27,21,15,13,4,4,11,16,20,23,24,22,21,16,12,10,7,8,6,8,7,6,7,6,5,6,6,7,32.848163,-94.547986,"TX","Marion",9.03605114,9.893763383,14.44195748,20.91338673,23.66029051,26.59751932,28.83363047,28.60727712,26.56253187,21.86116138,16.84149397,12.79962216
3559,6069,1177,1543,0,0,884,31977,25527,23589,17141,0,4251,100,"river",15,16,19,25,28,29,30,31,29,26,22,19,10,13,16,22,24,25,25,25,24,22,19,16,9,11,9,11,14,10,12,9,8,8,9,11,25.9131,-97.5214,"TX","Cameron",18.72466024,21.13181967,20.97716734,25.51326243,28.82862231,30.626297,30.8909258,31.69325909,29.71190908,27.20201674,23.91863631,20.18351001
7737,218606,231158,266837,169757,224238,196707,206104,209590,151327,153755,225333,115815,100,"river",9,7,16,20,23,28,29,27,25,20,17,17,6,4,12,17,19,23,24,24,22,17,14,15,7,9,8,8,7,7,7,6,7,7,7,7,32.9,-79.9667,"SC","Charleston",11.4211841,9.798774595,13.50812612,19.67867313,23.82891431,28.62827962,29.90566108,29.40234192,27.15949288,21.81583706,19.20457147,16.49126279
7784,30633,57299,50443,2243,24356,25145,49283,46365,44680,0,5360,5687,100,"river",-7,-12,-2,8,17,18,21,20,19,10,8,6,-8,-12,-3,5,13,15,17,17,16,7,5,4,11,10,10,10,9,8,7,7,7,10,10,9,42.5027,-78.0686,"NY","Allegany",0.691846161,0.501816513,1.404491278,6.557563015,14.58428084,17.14761552,19.69609792,20.69263986,19.05943105,12.1849849,8.3474682,6.430766292
8226,820238,1364617,833156,1203692,1361297,1022945,1455288,1214617,781292,1236222,411018,429058,100,"river",-4,-7,2,12,19,21,23,22,21,12,10,8,-5,-9,0,7,14,17,19,17,16,9,6,6,9,9,9,9,7,7,6,6,6,8,8,8,40.5383,-79.7906,"PA","Allegheny",0.824224011,0.428587514,3.1005041,9.415586309,18.56631389,21.10042591,23.26452703,25.50498641,23.86481254,15.00974572,12.48674272,7.411702159
260,295553,255517,412219,1097009,1176764,587370,1238413,1414515,1211059,1163538,609068,709190,100,"OS",10,13,15,15,17,22,23,23,22,19,11,8,7,10,11,10,12,15,16,16,15,14,8,6,4,5,5,6,7,6,6,6,5,5,5,5,36.804837,-121.782241,"CA","Monterey",12.53874608,12.73403189,12.95459258,13.44094791,13.94836084,15.75795648,17.23916267,17.1494601,16.93260117,16.73944454,13.06363117,12.71950291
302,184969,194482,52213,155553,182890,601243,681736,999901,801697,813068,165301,131011,100,"OS",15,16,18,17,17,20,22,23,23,22,15,12,10,12,13,13,14,17,19,19,20,18,10,8,3,4,4,5,6,5,5,5,4,4,5,5,33.1361,-117.3364,"CA","San Diego",15.77825214,17.19441056,16.08922717,18.07595708,18.86345271,21.25416031,22.33939831,23.72064863,22.80799028,19.95858732,16.92885762,17.11879956
315,36368,77000,247634,99308,76352,885982,1370437,1543784,1303323,988390,117560,261054,100,"OS",16,17,19,19,18,21,23,25,26,24,17,14,11,13,14,13,14,17,19,20,20,19,11,9,3,4,4,5,5,5,6,5,5,4,4,4,33.7688,-118.1009,"CA","Los Angeles",16.11138376,16.68841608,17.27439389,17.06878123,17.84883956,18.63905859,19.65846811,20.00122931,20.60465624,19.49572205,17.19515733,15.89060647
330,0,0,84288,42233,33185,147685,158438,232456,118731,109887,5964,24271,100,"OS",16,17,19,17,17,19,22,23,24,24,18,14,11,13,14,13,14,16,18,19,20,18,11,9,4,5,5,7,7,7,7,6,6,6,6,6,33.909804,-118.424172,"CA","Los Angeles",16.25643554,16.67087876,17.33611884,17.48014545,17.16685786,18.26095055,19.41702285,20.5280419,21.15706688,20.35781668,17.42638756,16.05164286
335,200473,0,261497,120196,163079,439300,547539,624053,557211,419544,232722,324170,100,"OS",16,17,19,19,18,22,24,25,26,24,17,14,11,13,13,13,14,17,19,19,20,18,10,8,3,4,4,5,5,5,5,5,4,4,4,4,33.6439,-117.9792,"CA","Orange",16.088622,16.19387713,16.595518,16.20049463,16.71931143,18.83381821,19.83328476,19.97560376,20.56415265,19.24420859,16.94560259,16.09378817
345,8852,23557,334,39148,45164,276481,250821,272018,194941,230336,34295,40629,100,"OS",16,16,18,16,16,19,21,22,23,22,16,13,11,12,13,12,13,16,18,18,19,17,9,8,6,6,6,7,8,6,7,6,6,6,8,9,34.2067,-119.2511,"CA","Ventura",15.8790724,17.4918437,18.15286691,18.3647895,18.68848633,18.06514335,19.47447334,20.61748767,22.13128852,21.44596508,16.53554292,15.82549076
350,0,0,4678,3166,3362,229675,494896,786374,395806,412581,0,83032,100,"OS",16,16,18,16,16,19,21,22,23,22,16,13,11,12,13,12,13,16,18,18,19,17,9,8,6,6,6,7,7,6,6,6,5,6,8,8,34.1292,-119.1689,"CA","Ventura",16.07127595,17.30280786,17.37618178,16.10849096,12.60593009,17.78582969,19.00452761,20.50324712,22.06194762,21.45348202,16.72205326,16.12897726
356,0,171609,0,38885,14497,440871,781454,497856,779511,317000,159597,34649,100,"OS",16,17,19,18,17,20,22,23,24,24,18,14,11,13,14,13,14,17,18,19,20,18,11,9,3,5,5,7,7,6,7,6,5,5,5,5,33.8504,-118.395,"CA","Los Angeles",16.31466652,16.68338125,17.09564175,17.24734195,17.73506821,18.27678494,19.20776696,20.3622012,20.98529671,20.20898141,17.30982517,16.10503347
399,30408,16014,7137,12768,0,16366,20806,46431,68932,110892,0,0,100,"OS",16,17,19,18,18,21,23,24,25,24,18,14,11,13,14,13,14,17,19,19,20,18,11,9,3,4,5,6,7,6,7,6,5,5,5,5,33.7856,-118.2644,"CA","Los Angeles",16.27277788,16.73012223,17.19536681,17.16894509,17.65549872,18.4338206,19.43261649,20.1384025,20.7739027,19.83812153,17.26959475,16.04179123
400,672607,385085,558771,633762,295397,406726,935002,1043169,1055784,659252,812,462634,100,"OS",16,17,19,19,18,21,23,25,26,24,17,14,11,13,14,13,14,17,19,20,20,19,11,9,3,4,4,5,5,5,5,5,5,4,4,4,33.764741,-118.09913,"CA","Los Angeles",16.11373882,17.06520246,17.43731434,17.5347699,18.2102798,18.64167119,19.82695765,20.00228682,20.63875151,19.48960965,17.22909173,15.89837678
404,490680,621081,725018,525393,527856,813694,865466,1022126,906758,882582,637125,497870,100,"OS",16,17,19,17,17,19,22,23,24,24,17,14,11,13,13,13,14,16,18,19,20,18,11,9,4,5,5,7,7,7,7,6,6,6,6,6,33.918151,-118.427648,"CA","Los Angeles",16.24634414,16.6684307,17.28768835,17.30053958,16.75271697,18.25800874,19.37218942,20.54431993,21.17265613,20.37659136,17.41256395,16.04195423
546,0,0,0,49184,0,1850,35085,24258,1645,0,0,0,100,"OS",-3,-7,0,8,16,19,23,23,20,12,9,8,-4,-8,-1,6,12,16,20,20,17,9,7,7,9,9,8,9,7,7,6,6,6,9,7,7,41.4281,-72.1019,"CT","New London",6.18655192,0.648869669,2.102271045,8.028679887,15.10796033,16.79756816,21.69305831,23.30611554,22.6425751,18.85353591,13.79122336,10.34538217
568,1210370,1251197,918066,36508,0,2590,147094,0,38731,88130,230,0,100,"OS",-3,-8,1,9,17,19,23,23,21,12,9,7,-5,-8,-2,6,13,16,19,19,17,9,6,6,10,9,8,9,8,8,6,7,8,9,8,7,41.1706,-73.1844,"CT","Fairfield",2.869792416,0.400425032,2.011392211,7.820839247,15.2840461,19.33848346,22.34186748,24.47658849,23.94340904,17.7751086,12.35664624,9.459328016
609,1136389,1064426,662285,1108349,1173058,1179794,1108475,1173546,1084294,857715,900060,1054413,100,"OS",17,16,22,25,26,28,28,28,27,25,24,23,14,13,19,21,21,24,24,25,24,21,21,20,8,9,8,8,9,7,7,6,6,8,9,8,28.4698,-80.7644,"FL","Brevard",18.77596195,17.12010332,23.24130068,26.47724246,27.6444713,30.02291653,30.09606034,30.39783904,29.54186278,26.09285162,24.9979381,22.7769191
612,1521436,1493891,1743479,1619367,1753005,1553691,1555428,1439404,1266898,1298686,635565,1509720,100,"OS",19,17,23,26,27,28,28,29,28,26,25,23,16,14,19,22,21,24,24,25,25,22,21,21,7,8,7,7,7,6,6,5,5,7,8,8,26.6967,-81.7831,"FL","Lee",20.61861576,19.41643445,24.56960376,27.47950009,28.44763148,30.27178878,30.51801827,29.72579424,28.79447775,27.2279566,25.56406793,23.34427114
613,691638,771792,928776,1294245,736476,1278860,1348608,1398234,1344321,1403737,1405036,1133525,100,"OS",21,20,24,27,27,29,29,29,28,27,26,25,18,16,21,23,22,25,25,25,25,23,23,23,9,10,10,9,11,8,8,7,6,9,11,10,26.0686,-80.1984,"FL","Broward",23.34014279,22.70565569,26.69415089,28.76724097,28.34976374,31.69994199,32.71937701,32.6060949,30.25793646,29.40968579,28.33740976,25.55564802
619,1028240,896241,803358,1097059,1043280,948194,1078070,1004557,1118092,1203321,1287423,1158181,100,"OS",21,19,24,26,27,28,29,29,28,26,26,25,17,16,20,22,22,24,25,25,25,23,22,22,10,11,10,9,10,8,8,7,6,9,11,11,26.7653,-80.0525,"FL","Palm Beach",23.80156325,22.54396982,25.04151391,26.72422609,27.52488543,28.96004903,29.8799123,29.49146069,29.28513049,27.75483602,26.66868042,25.55095337
628,761891,780530,939645,901513,1580463,2062728,1759587,1507928,1374709,930158,1241872,538242,100,"OS",14,13,21,24,26,28,28,28,27,24,23,21,12,10,17,20,21,24,24,25,24,20,19,18,6,7,6,6,6,5,5,5,5,6,6,6,28.9656,-82.6977,"FL","Citrus",16.14335587,14.51001103,22.05018268,25.1533282,26.84997125,30.22091837,30.3194384,29.94634301,28.54317569,25.53705202,23.88808291,20.56535334
634,1536254,1405127,1392202,1454944,1783842,1619176,1548892,1607183,1536252,903808,1120039,1602664,100,"OS",17,16,23,26,27,28,28,29,28,26,24,22,14,13,19,22,22,24,25,25,25,22,21,20,8,9,8,8,8,7,7,7,7,8,9,9,27.859535,-82.601759,"FL","Pinellas",18.41446894,16.80283318,23.61727943,27.456353,28.7708295,30.94967205,31.15578795,30.10624412,29.40990727,26.15963357,24.45346147,22.22634097
643,456492,550746,546948,197312,209525,184466,205309,183983,0,0,0,0,100,"OS",11,10,19,22,25,27,29,28,26,22,19,18,8,7,16,20,21,24,25,24,22,18,16,15,7,8,7,6,6,6,5,6,6,7,7,7,30.2686,-85.7003,"FL","Bay",14.9680294,13.82934744,18.87589441,23.662483,24.56251532,30.28371382,31.49801056,31.01801525,28.10518747,24.34311023,22.1009507,19.25447033
645,3616848,0,3173642,4972054,4499133,4279419,3643127,3710288,3588089,3383928,3517521,4582438,100,"OS",17,16,23,26,27,28,28,29,28,26,24,22,14,13,19,22,22,24,25,25,25,22,21,20,8,9,8,8,8,7,7,7,7,8,9,8,27.7944,-82.4036,"FL","Hillsborough",18.79522541,17.67424628,23.85703452,27.68296503,28.60070146,31.01617285,31.46614661,30.30511561,30.2487923,27.05989896,25.13970673,22.22422326
667,1628562,1786375,865134,1737549,1894768,2184306,2709197,2587255,1855381,1787963,740788,1841443,100,"OS",13,12,19,23,25,28,29,28,27,23,20,20,10,9,16,19,20,23,24,24,23,19,19,17,8,9,7,7,8,6,7,6,7,8,7,7,30.4172,-81.5525,"FL","Duval",15.98970858,15.49008782,19.03768499,23.37738223,27.17706543,30.46287559,29.98671054,31.96524251,29.56842764,26.71968091,26.08436448,23.29183083
693,0,1130,742,1130,24185,11024,3962,7104,2494,14305,5012,0,100,"OS",18,17,22,25,26,28,28,28,28,26,25,23,15,14,19,21,21,24,24,25,24,22,22,21,8,9,8,8,9,7,7,6,5,8,9,9,27.633382,-80.377551,"FL","Indian River",21.20283302,12.56674077,23.08772513,23.84767647,26.94271431,28.23142542,27.81281879,28.34574376,28.47767011,23.96760046,25.00111684,23.70685382
715,0,6277,0,0,0,0,0,0,0,0,0,0,100,"OS",11,10,17,21,24,27,28,28,25,21,19,18,9,7,15,19,20,23,24,24,23,19,17,16,8,8,8,8,9,7,8,7,7,8,8,7,31.213645,-81.546165,"GA","Glynn",13.07548549,12.1130726,17.04498971,21.97677659,24.94258417,28.93667768,29.78926528,28.89220592,26.49826838,22.82168224,20.41757185,18.03622202
765,937179,909440,981928,1326138,1357646,1440284,1239609,1317128,1276264,1163079,1093782,1179472,100,"OS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,884171,481744,527838,491249,402891,381096,658491,700794,667578,693134,659300,563934,100,"OS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,514570,685717,0,98775,977261,766690,1405343,1592876,1395483,581539,945137,704067,100,"OS",11,12,19,24,26,29,31,29,26,22,19,17,9,8,16,20,22,24,26,24,23,19,17,15,10,11,9,9,8,7,8,8,8,10,10,11,30.0081,-89.9372,"LA","Orleans",10.0107048,11.14517904,17.40260107,20.77639269,22.89390003,26.20859779,27.43080213,27.14596345,24.27427516,21.94281579,19.51364469,15.66593277
1507,644984,1721357,151012,7147,14142,9626,82694,64969,75380,49216,32114,42934,100,"OS",-7,-11,-2,6,15,16,20,21,18,9,5,3,-8,-12,-4,4,11,13,17,18,15,7,4,2,7,7,8,7,7,6,5,5,5,6,5,4,43.7508,-70.1567,"ME","Cumberland",2.946016434,0.32438021,1.000433152,6.416997319,12.92989971,16.22447983,18.6633145,20.04335,19.50655215,14.9898277,11.23628452,8.725061444
1552,250531,886391,272711,136841,77780,316584,244517,380061,348227,64966,280,36053,100,"OS",1,-3,5,14,22,24,26,26,23,15,12,11,-2,-5,2,9,17,20,21,20,19,11,9,8,8,8,7,9,7,7,5,6,7,7,7,6,39.323604,-76.365119,"MD","Baltimore",2.418386601,1.043411118,3.611265428,12.66183893,21.25584745,25.20118763,26.91736976,26.34498007,24.00025067,15.47688815,12.21380765,9.355288075
1553,0,0,0,0,25042,63046,30123,14669,21584,0,0,0,100,"OS",1,-3,4,14,22,25,26,26,23,15,12,11,-2,-5,2,9,17,20,21,20,19,11,9,8,7,8,7,8,6,6,5,5,6,6,6,6,39.2663,-76.6047,"MD","Baltimore City",2.570552704,1.219502646,4.11627139,11.56694947,19.94674909,24.37760243,26.20387784,25.87705422,24.15799448,16.26156976,12.74421432,9.654502711
1554,916595,1062053,287336,697611,879481,974153,1034790,317942,832278,506228,805416,391116,100,"OS",1,-3,5,14,22,25,26,26,23,15,12,11,-2,-5,2,9,17,20,21,20,19,11,9,8,7,8,7,8,6,6,5,5,6,6,6,6,39.1781,-76.5268,"MD","Anne Arundel",2.864157046,1.318307211,4.013780329,11.80091094,20.4649993,25.36676613,27.54414197,26.99333732,25.21510001,17.72066974,13.32233846,9.756363918
1571,1378958,1692995,778043,0,1092642,1063944,1336935,449517,467102,69474,661,0,100,"OS",1,-2,6,14,21,24,26,25,23,14,11,10,-1,-5,2,10,17,21,22,20,19,11,9,9,9,10,8,9,8,8,6,6,7,8,7,7,38.5444,-76.6861,"MD","Prince Georges",3.494486773,1.71047701,5.572508992,11.67844189,21.92151009,26.39084062,28.66361183,27.50105231,25.32462831,17.61133312,13.87005267,10.87731604
1573,2308623,3183830,1987330,1366095,2398408,2866688,2509011,2291168,1712991,2123678,1322027,407932,100,"OS",1,-2,6,14,21,24,26,25,23,14,11,10,-2,-5,2,10,17,20,22,20,19,11,9,9,9,10,8,9,8,8,6,7,7,8,7,7,38.3592,-76.9767,"MD","Charles",3.420543627,1.832267214,2.499058716,13.15018203,20.07558616,25.2381185,27.41675908,27.48119482,25.27174878,18.19089245,14.11692479,10.9102921
1588,284788,862857,27671,0,34367,0,0,60444,151866,0,0,45294,100,"OS",-4,-8,0,9,17,18,23,23,20,11,8,7,-6,-9,-2,5,12,15,19,19,16,8,6,5,11,10,10,11,10,8,8,8,8,10,9,8,42.3908,-71.0675,"MA","Middlesex",2.499017339,0.484278959,1.929848761,8.148402782,15.77793751,17.60479311,20.59757797,21.23800368,19.76096468,12.68398903,8.739840787,6.53803052
1599,243100,914170,36385,0,0,161252,265721,127618,7779,0,0,0,100,"OS",-3,-7,0,8,16,17,22,23,19,11,8,8,-4,-7,-2,5,12,15,19,20,17,9,6,6,10,9,9,9,10,8,7,7,7,9,8,8,41.7694,-70.5097,"MA","Barnstable",3.126832616,0.607332363,2.151836064,6.353252295,15.44146642,17.80847184,20.78307742,21.34983457,21.15815981,15.69712893,11.89442007,11.13924062
1682,638,2188,1023,506,0,1103,1257,931,973,0,958,27,100,"OS",-3,-8,0,9,16,18,22,23,19,11,8,8,-5,-8,-2,6,13,15,19,19,16,9,6,6,8,7,7,7,7,6,5,5,5,6,6,6,41.8653,-71.1061,"MA","Bristol",3.192702263,0.524869325,1.698814406,7.321578522,16.00836032,23.05503111,23.97243391,26.01952187,25.34396809,18.31116815,11.98789914,9.933216307
2049,621886,707022,331164,65866,310596,285644,350747,320741,122061,199713,156624,37319,100,"OS",10,9,18,21,24,27,29,28,25,21,17,16,7,7,16,19,21,24,25,24,22,18,15,15,7,8,7,7,7,5,5,5,5,7,8,8,30.4392,-89.0286,"MS","Harrison",11.67586471,12.22020735,16.80070036,20.87318223,24.02352944,26.75216104,28.97843358,30.55471067,29.32991334,24.57603477,18.28524282,16.62609339
2367,599166,649528,501583,83365,213144,216589,298605,224067,195471,272169,208245,245578,100,"OS",-6,-10,-1,8,17,18,22,23,19,10,7,5,-7,-11,-3,4,12,14,18,18,16,7,4,3,7,7,8,8,6,6,5,5,5,6,5,5,43.0978,-70.7842,"NH","Rockingham",3.546787115,0.404957569,1.071107724,5.879398238,14.37983826,17.09526567,20.16706435,20.16879701,20.04296081,12.96529187,9.988272908,9.302898599
2378,91000,343874,26565,32073,91167,65031,104263,39925,56807,20866,14181,14466,100,"OS",-1,-4,4,12,20,23,25,24,22,13,10,10,-3,-6,1,8,16,19,21,20,18,10,8,8,9,9,8,9,7,8,5,6,6,8,7,7,39.2908,-74.6364,"NJ","Cape May",2.714102062,1.162128053,2.513930023,6.07067595,21.69096626,26.83312859,26.56432984,24.99384383,24.88149609,14.66213059,6.811636515,9.665676425
2490,270755,176284,456237,423123,731975,730238,882180,932826,1162707,605025,170541,182320,100,"OS",-2,-6,2,11,20,22,25,25,23,14,11,9,-4,-7,0,7,14,17,20,19,18,10,7,7,10,9,8,9,7,7,6,7,7,8,7,7,40.591564,-74.200035,"NY","Richmond",3.29756452,0.661008464,2.920213168,11.05845153,16.86252878,21.63559854,24.95698204,26.42013172,25.59357951,17.77411703,13.86727889,10.84491812
2493,328340,231348,272634,354415,205215,371078,625774,665383,468827,150672,345951,526587,100,"OS",-1,-5,3,12,19,22,26,26,23,14,11,10,-4,-6,0,7,14,17,20,20,18,10,8,7,9,9,8,8,6,7,5,6,6,7,7,6,40.7281,-73.9742,"NY","New York",3.648801663,0.384312826,2.459984326,8.500810451,13.68133387,19.50840192,23.59263636,25.0656338,24.61556002,17.77794887,13.92941822,10.9142177
2500,222373,297893,839993,731737,1350060,1845415,2360560,3230509,3174583,3085275,1966288,717408,100,"OS",-1,-5,3,12,19,22,26,26,23,14,12,10,-4,-6,0,7,14,17,20,20,18,10,8,7,9,9,8,8,6,7,5,5,6,7,6,6,40.759167,-73.946111,"NY","Queens",3.414629119,0.390312658,2.419363537,8.100668735,12.27296957,19.43908232,22.98373944,24.73165574,24.54665895,18.87549182,14.40353672,10.84367442
2511,741707,649911,576330,391531,533835,742256,1099476,1081427,708068,657291,232348,588043,100,"OS",-1,-4,3,11,18,22,26,26,23,14,11,10,-3,-6,0,7,14,17,20,20,18,10,8,8,13,12,11,12,9,10,9,9,9,11,9,9,40.616689,-73.647881,"NY","Nassau",2.962659276,0.612821252,2.766588735,8.460451188,16.69435252,19.94630534,23.12068255,23.98762643,23.38369673,16.3067631,13.42351356,10.55068193
2516,1650416,1880906,1070404,691687,1344099,1513681,2379633,1968925,1649876,1163691,899347,299550,100,"OS",-2,-6,2,10,17,20,24,24,22,13,10,9,-4,-7,0,6,14,17,20,20,18,10,8,8,11,10,9,10,9,9,8,8,8,9,8,8,40.923565,-73.342323,"NY","Suffolk",2.911543281,0.44778948,2.164975913,7.790195069,15.54218479,19.85360542,22.77166261,24.13604971,23.44216908,16.90744941,13.22936429,10.21852127
2517,118878,305945,129550,115439,210737,248718,300406,233931,92474,142295,329364,251590,100,"OS",-2,-6,2,10,17,20,24,24,22,13,10,9,-4,-7,0,6,13,17,20,20,18,10,8,8,11,10,9,10,8,8,7,7,7,9,8,8,40.949696,-73.078507,"NY","Suffolk",2.617306715,0.427826005,2.157781671,7.959819312,15.63917636,19.6028501,22.57278491,23.96890303,23.32234156,16.80096186,12.78683787,10.330617
2625,1735848,1654615,279261,0,0,200651,1900678,1501168,1045393,364053,2923,157575,100,"OS",-3,-7,1,10,19,21,24,24,21,12,9,8,-5,-9,-1,6,14,17,19,19,17,9,6,6,9,8,8,9,6,6,5,5,5,7,6,6,41.2044,-73.9689,"NY","Rockland",2.645047794,0.443192444,1.811874927,7.900874848,16.31155003,24.5778393,27.03456423,28.50332963,27.21172367,18.33598877,14.28435407,9.362578761
3236,155319,233024,292021,430603,664881,636873,644956,640133,557831,607985,0,519058,100,"OS",-3,-7,0,9,16,18,22,23,20,12,8,8,-4,-8,-2,6,12,15,19,20,17,9,6,6,9,9,8,9,8,8,6,7,7,8,7,7,41.8167,-71.4042,"RI","Providence",3.818885199,0.482951637,1.543977099,7.826586013,16.43129291,19.40598478,19.90532773,23.30518054,24.22689157,17.73724914,11.9266605,8.923233058
3441,196199,284886,463464,445885,201152,251756,465961,579031,451378,274606,286954,198462,100,"OS",11,14,17,24,26,28,30,30,28,25,19,16,8,11,15,21,23,25,25,25,23,21,17,14,10,11,10,12,14,9,12,10,9,10,11,11,27.819412,-97.419203,"TX","Nueces",14.43185507,16.66000607,18.81924323,24.52248826,27.92605023,31.05453273,30.27959316,31.18475635,30.10623219,27.16773493,23.17177615,19.04142822
3459,1557920,1253848,2254225,1543585,1583377,3208351,2327017,2496942,2296138,1682226,994233,1403836,100,"OS",10,11,17,22,25,28,30,29,27,23,18,16,8,9,15,20,22,24,26,24,23,19,16,14,9,10,8,8,10,7,7,6,6,9,9,9,30.0242,-93.878,"TX","Orange",13.29496626,14.97023223,17.87327652,22.78515728,26.02163868,28.33992428,30.62883634,30.77442124,29.10464246,24.94637274,20.28730334,17.33174864
3460,152814,469362,612365,1304558,1479712,1913427,2354990,2057520,1618395,1375979,715730,3089,100,"OS",10,12,17,23,25,28,30,30,27,24,18,16,8,10,15,20,22,24,25,24,23,19,16,14,8,9,7,8,8,6,6,5,5,7,7,8,29.75,-94.9256,"TX","Chambers",10.85005519,13.4998349,16.64261731,22.07319122,24.76267589,27.91721401,30.07203166,30.75393676,29.01681451,24.76885187,19.64307378,16.27628241
3804,0,68550,0,36848,17917,39821,102277,0,21554,0,0,21268,100,"OS",1,-2,6,14,22,24,26,25,23,14,11,10,-2,-5,2,10,17,20,22,20,19,11,9,8,8,10,8,9,8,8,6,7,7,8,7,7,38.5367,-77.2806,"VA","Prince William",3.014325056,1.605638162,5.989381263,14.36500263,21.37544221,26.3872064,27.94466292,27.35051845,24.92294089,16.98750127,13.10351563,10.08205332
3809,804616,1540596,43333,7956,44615,308307,440148,317519,55,0,15087,67234,100,"OS",5,1,9,16,23,27,27,24,24,16,13,13,2,-2,6,12,18,22,23,21,21,14,11,11,8,10,9,9,8,8,7,6,8,9,6,7,37.2144,-76.4611,"VA","York",5.046529701,3.722116727,6.384404187,14.2274297,20.57613728,25.79287409,27.5448727,26.50733661,25.17755659,18.47231411,15.62593033,12.80556533
4939,286345,185365,377296,97819,473022,473005,610601,610047,441022,404578,344288,276668,100,"OS",13,14,18,24,27,28,30,30,28,25,20,17,9,11,15,21,23,25,25,25,24,21,17,14,10,11,9,11,14,9,12,9,9,10,11,11,27.6064,-97.3117,"TX","Nueces",12.25785277,16.73747447,19.38983483,24.95163038,28.22801284,31.07916693,30.81363659,31.68071072,30.26871768,27.12916381,22.32406112,18.70741951
6056,125960,105725,107337,50867,84305,58399,73642,79007,71088,66822,64614,64830,100,"OS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6156,47447,534769,6051,260,24804,0,113019,96364,90364,58615,4638,2816,100,"OS",-2,-7,1,9,16,19,23,23,21,12,8,7,-4,-8,-2,6,13,16,20,20,17,9,6,6,9,8,7,8,6,7,6,6,6,7,7,6,41.283997,-72.904323,"CT","New Haven",1.679742372,0.39804678,1.524436065,8.661696677,15.54676535,18.98243303,22.23006779,24.95421339,24.7805014,16.65946851,10.91509672,8.481540206
